id,contenidos
MI3210,"1) Máquinas de Inducción Asincrónica: (6 semanas, 18 hrs)
Semana N°1
  a) Motor Trifásico de Inducción:
     i) Principio de funcionamiento.
           (1) Ley de Ampere
           (2) Ley de Faraday-Lenz
           (3) Fuerza de Lorentz
     ii) Construcción de las partes principales de una máquina eléctrica rotativa.
     iii) Velocidad del campo magnético rotatorio, velocidad mecánica, deslizamiento y frecuencia en el rotor.
Semana N°2
     iv) Circuito equivalente del motor trifásico de Inducción.
     v) Par desarrollado en función del deslizamiento.
     vi) Pérdidas eléctricas, mecánicas, magnéticas y eficiencia.
     vii) Descripción de datos de la placa característica.
Semana N°3
     viii) Curva característica: Arranque directo.
     ix) Métodos de arranque por resistencias estatóricas, estrella-delta, devanado partido, auto transformador, resistencia rotórica y arranque suave.
Semana N°4
     x) Métodos de control de velocidad, rotor devanado y resistencias rotóricas, devanados partidos y variador de frecuencia.
Semana N°5
     xi) Principales Fallas de Motores Trifásicos en Costa Rica.
     xii) Tipos de estrés eléctrico, mecánico, térmico y ambiental.
Semana N°6
  b) Motor Monofásico de Inducción:
     i) Construcción y modelado dinámico de la máquina.
     ii) Principio de funcionamiento (Doble campo magnético rotatorio):
     iii) Tipos de motores:
           (1) Fase Partida.
           (2) Capacitor de arranque.
           (3) Capacitor permanente.
           (4) Doble capacitor.
           (5) Polos sombreados.
    iv) Fallas en motores trifásicos y monofásicos de inducción
           (1) Tipos de estrés causantes de fallas en el estator y rotor
           (2) Metodología para la detección de causas de Fallas
Semana N°7
Primer Examen Parcial Máquinas de asincrónicas (Inducción). Dos problemas
de desarrollo y preguntas de teoría.
Semana N°8
  2. Máquinas Sincrónicas: (4 semanas, 16 hrs)
  a) Alternador Sincrónico Trifásico
     i) Principio de funcionamiento
     ii) Construcción de las partes principales.
     iii) Tipos de rotor.
     iv) Sistemas de control de máquinas sincrónicas.
     v) Excitación de alternadores (Con escobillas, sin escobillas):
     vi) Principios de funcionamiento y curva de magnetización.
     vii) Modelo en régimen permanente y diagramas fasoriales.
     viii) Diagramas fasoriales
     ix) Ecuaciones de Potencia activa y reactiva
Semana N°9
     x) Alternador en funcionamiento aislado.
     xi) Regulación de tensión y factor de potencia.
     xii) Saturación de la máquina sincrónica
     xiii) Características de saturación de circuito abierto
     xiv) Características de saturación del entrehierro y cortocircuito.
     xv) Pérdidas eléctricas, mecánicas, magnéticas y eficiencia.
Semana N°10
     xvi) Generador en funcionamiento en una red de potencia infinita.
     xvii) Análisis de generadores considerando: efecto del gobernador y efecto de la excitación.
     xviii) Operación del generador conectada a una barra infinita.
Semana N°11
   2) Motor Sincrónico (1 semanas, 4 horas):
     i) Principio de funcionamiento.
     ii) Modelo en régimen permanente y diagramas fasoriales.
     iii) Par desarrollado.
     iv) Curvas V y control del factor de potencia.
     v) Pérdidas eléctricas, mecánicas, magnéticas y eficiencia
     vi) Datos de placa.
     vii) Condensador sincrónico.
Semana N°12
   3) Máquinas de Corriente Directa: (4 semanas, 12 horas)
   b) Generador (Dínamo) de Corriente Directa:
     i) Construcción.
     ii) Principio de funcionamiento.
     iii) Generación en una espira.
     iv) Generación en una armadura.
     v) Conmutación.
     vi) Reacción de armadura.
     vii) Métodos para disminuir la reacción de armadura.
           (1) Desplazamiento de escobillas.
           (2) Polos de conmutación.
           (3) Bobinados de compensación.
     viii) Método de excitación de campo.
Semana N°13
     ix) Generador excitación independiente.
           (1) Características.
     x) Generador auto excitadas:
           (1) Conexión Shunt.
           (2) Conexión Serie.
           (3) Conexión Compuesto-acumulativa.
           (4) Conexión Compuesto diferencial.
     xi) Eficiencia.
     xii) Datos de placa.
     xiii) Escobillas.
Semana N°14
   c) Motores de Corriente Directa:
     i) Principio de funcionamiento.
     ii) Producción de par y circuito equivalente.
     iii) Motor excitación independiente.
     iv) Motor excitación paralela (Shunt).
     v) Motor excitación serie.
     vi) Motor excitación compuesta acumulativa.
     vii) Motor excitación compuesta diferencial.
     viii) Eficiencia.
Semana N°15
     ix) Control de velocidad en un motor de corriente directa, conexión Shunt, independiente.
     x) Gráfica de Torque versus velocidad.
     xi) Método para velocidad superior a velocidad base e inferior de velocidad base.
     xii) Datos de placa.
Semana N°16
Segundo Examen Parcial, Máquinas Sincrónica y Máquinas de Corriente Directa"
MI4125,"Laboratorio: Métodos para medir temperatura. (2 horas)
1.	Termómetros de vidrio
2.	Termómetro de mercurio
3.	Termómetro de bulbo y capilar
4.	Termómetro de resistencia
5.	Termistores
6.	Termocupla

Laboratorio: Medición de las características de la combustión. (2 horas)
1.	Combustión
2.	Exceso de aire
3.	Apariencia de la llama

Laboratorio: Reconocimiento de partes de una caldera pirotubular. (2 horas)
1.	Partes y funcionamiento

Laboratorio: Reconocimiento de partes de una caldera acuotubular. (2 horas)
1.	Partes y funcionamiento

Laboratorio: Controles eléctricos de una caldera. (2 horas)
1.	Secuencia de operación del programador
2.	Arranque y  prepurga
3.	Ignición
4.	Marcha
5.	Postpurga y parada

Laboratorio: Quemadores. (2 horas)
1.	Quemadores de vapor atomizante
2.	Quemadores de aire atomizante
3.	Quemadores de atomización mecánica
4.	Quemadores de atomización mecánica con flujo variable de retorno
5.	Quemadores de copa giratoria


Laboratorio: Reconocimiento de Trampas de vapor. (2 horas)
1.	Grupo termostático
2.	Grupo mecánico
3.	Grupo termodinámico

Laboratorio: Funcionamiento de las Trampas de vapor. (2 horas)
1.	Método de temperatura
2.	Método del sonido
3.	Método de inspección visual
4.	Método de medición del condensado

Laboratorio: Medición de la Dureza y PH del agua  de una caldera. (2 horas)
1.	Dureza del agua
2.	Ablandador de agua
3.	Medición de dureza
4.	PH  y su medición

Laboratorio: Inspección de  calderas. (2 horas)
1.	Reglamento Nacional
2.	Prueba en frío
3.	Prueba hidrostática
4.	Pruebas en caliente

Laboratorio: Reconocimiento de partes de una turbina de vapor. (2 horas)
1.	Turbina de acción
2.	Turbina de reacción
3.	Identificar cada parte

Laboratorio: Eficiencia de una turbina de vapor. (2 horas)
1.	Procedimiento de encendido
2.	Procedimiento de apagado
3.	Cálculo de flujos de condensado."
MI4126,"1. Introducción: (3 horas) 
        Definición e Historia de la refrigeración mecánica
2. Principios generales: (4 horas) 
        Leyes de termodinámica. Calor, temperatura, presión, entalpía. Relación temperatura-presión. Cambio de estado. Diagrama temperatura-entalpía. Vapor sobrecalentado. 
3. Refrigerantes: (4 horas) 
        Clases de refrigerantes. Características deseables. Tablas de refrigerantes. Diagrama de refrigerantes. Temperatura de saturación de refrigerantes. Relaciones de refrigerantes y aceites
4. Termodinámica del Ciclo de refrigeración: (4 horas) 
        Evaporación o efecto de enfriamiento. El proceso de expansión. Vapor instantáneo. Temperatura del refrigerante. Efecto de refrigeración. Trabajo de compresión. El condensador Temperatura de condensación. Subenfriamiento del líquido
5. Eficiencia del compresor: (4 horas) 
        Eficiencia volumétrica del compresor. Volumen de espacio muerto. Subenfriamiento de líquido y la capacidad del compresor. Efectos del sobrecalentamiento del vapor de succión
6. Componentes del Sistema de Refrigeración: (6 horas) 
        Compresores. Condensadores. Evaporadores. Elementos de Control. Accesorios
7. La carga de Refrigeración: (16 horas) 
        Transmisión de calor. Infiltración de aire. Ganancias de calor del producto. Ganancias de calor suplementarias. Selección del equipo
8. Tuberías de Refrigerante: (8 horas) 
        Consideraciones de diseño. Trazo y procedimiento del cálculo. Línea de succión. Línea de gas caliente. Línea de líquido
9. Control de capacidad: (8 horas) 
        Descargadores. Desvío de gas caliente. Válvula de expansión
10. Circuitos de Control Eléctrico: (4 horas) 
        Circuito típico. Circuito de paro por succionamiento. Circuito para compresores con válvulas de control de capacidad
11. Instalación y Servicio: (3 horas) 
        Técnicas de evacuación y deshidratación. Gases no condensables. Carga de refrigerante al sistema. Quemazón de compresores. Mantenimiento preventivo"
MI4127,"1. Sistema de refrigeración básico. 
      Se estudia el ciclo se refrigeración por medio de un esquema que permita ver los componentes principales de un sistema de refrigeración básico y como están interconectados. (2 horas) 
2. Componentes básicos de un sistema de refrigeración real. 
       Se realiza una visita a los equipos de refrigeración de la soda del TEC para hacer un reconocimiento en sitio de los componentes de la unidad condensadora y del cuarto frío. (2 horas) 
3. Funcionamiento y fallas principales de los compresores de pistón y tornillo. 
       Se estudia material escrito y digital sobre funcionamiento de los compresores de pistón y tornillo, así como material que describe e ilustra las principales fallas en este tipo de compresores. (6 horas) 
4. Ajuste de los controles de presión y temperatura. 
       Se utilizan controles de presión y temperatura para reconocer la información que se presenta en sus escalas y así deducir el procedimiento para su ajuste. (2 horas) 
5. Diseño de un procedimiento para hacer vacío y cargar refrigerante por el lado de baja. 
       Se realizan paso a paso las conexiones necesarias para hacer vacío y cargar refrigerante por el lado de baja. (2 horas) 
6. Aplicación del procedimiento para hacer vacío y cargar refrigerante por el lado de baja. 
       Se sigue el procedimiento para hacer vacío y cargar refrigerante por el lado de baja, se hacen las conexiones y se ponen el funcionamiento la bomba de vacío y compresor. (2 horas) 
7. Operación del panel de refrigeración Lab-Volt y registrar sus parámetros de operación.
      Se determinan los parámetros de operación a medir, se pone a funcionar el panel y se registran los valores de cada uno de los parámetros. (2 horas) 
8. Simulación de fallas en el panel de refrigeración Lab-Volt y comparar los parámetros de operación con los que se dan en condición de falla. 
       Se determinan las fallas a simular de acuerdo a las posibilidades que ofrece el panel, se pone a funcionar, se simula la falla, se registran los parámetros en esa condición y se comparan con los correspondientes a la operación normal. (2 horas) 
9. Solucionar casos que describen una situación de falla real en sistemas de refrigeración comerciales o industriales. 
       Se estudian casos que describen una situación de falla en un sistema de refrigeración, se forman grupos, se analiza el caso y da la solución que consiste en determinar la falla, la causa raíz, las acciones de mantenimiento correctivo y las acciones de mantenimiento proactivo necesarias para reducir la ocurrencia de la falla. (4 horas)"
MI4129,"Aplicar los principios de la mecánica de fluidos, termodinámica, transferencia de calor y de la administración del mantenimiento en planteamiento y resolución de problemas prácticos relacionados con las plantas de vapor.

  1. Combustibles y combustión. (8 horas)
Se comienzan analizando los distintos tipos de quemadores y los tipos de combustibles: líquidos, gaseosos y biomasicos. Posteriormente se estudian las reacciones exotérmicas producto de la combustión. Se estudia el concepto de exceso de aire, temperatura de los gases de combustión y el cálculo teórico del poder calorífico de los combustibles. Se calculan los coeficientes de transferencia de calor para radiación y convección de los gases de combustión con el fin de calcular hornos de calderas. 
     1.1.	Funcionamientos de la combustión
     1.2.	Eficiencia de la combustión, parámetros que lo afectan
     1.3.	Nivel de exceso de Aire
     1.4.	Medición de la eficiencia en la combustión
     1.5.	Diseño de Chimeneas
     1.6.	Afinamiento para una buena combustión

 2. Calderas y distribución de Vapor (8 horas)
Se estudia el concepto de evaporación real y evaporación equivalente; requerido para la selección del tamaño de la caldera. Posteriormente se aprende a calcular el diámetro de tuberías de vapor vivo saturado y sobrecalentado por distintos métodos. Se aprende a preparar proyectos de ahorro de energía por el uso de aislamiento de tuberías y tanques calientes. Se estudian los distintos componentes de las caderas acetabulares y pirotubulares. Se calculan los tanques de condensados y de combustibles. Se estudian los diseños de distribución de equipos en los cuartos de calderas. Se calculan las chimeneas de calderas.
     2.1.	Tipos de calderas acetabulares y pirotubulares
     2.2.	Partes de la caldera y quemadores de combustibles.
     2.3.	El trayecto del bunker
     2.4.	El trayecto gas (reignición)
     2.5.	El trayecto del agua
     2.6.	El trayecto de los gases de combustión 
     2.7.	Cálculos de selección de Caldera.
     2.8.	Inspección y Mantenimiento de calderas 
     2.9.	Reglamento de Calderas
     2.10. Controles de nivel de las Calderas
     2.11. Tipos de aislamiento
     2.12. Cálculo del espesor económico del aislamiento

3. Equipo complementario de Calderas (16 horas)
En este apartado se estudia cómo se dimensionan las turbinas de vapor, así como los distintos componentes auxiliares de las mismas. Se aprende a calcular un sobrecalentado, un calentador de aire y un economizador.
Se aprende a seleccionar válvulas reductoras de presión y de control de temperatura. A continuación, se seleccionan condensadores de vapor y los deaireadores. 
     3.1.	Partes principales de una turbina de vapor
     3.2.	Principio de funcionamiento de una turbina de vapor de acción y reacción
     3.3.	Diseño de Calentadores de aire, sobre calentadores y economizadores
     3.4. válvulas reductoras de presión y controladoras de temperatura
     3.5. Dimensionado de tanques de condensado.
     3.6. Tipos de condensadores.

4. Tratamiento de aguas de calderas (4 horas)
En esta sección se estudian los problemas relacionados con el tratamiento químico de las aguas de calderas. Corrosión interna, incrustaciones. Análisis de los gases de combustión. El reglamento de Calderas y las inspecciones anuales. También se estudian los requisitos para aprobar los permisos de operación e instalación de las calderas.
     4.1.	PH
     4.2.	Dureza
     4.3.	Olealinidad
     4.4.	Incrustación
     4.5.	Espumeo y arrastre
     4.6. Corrosión
     4.7.	Fragilización cáustica
     4.8.	Tratamientos de agua
	     *Internos
	     *Externos
     4.9.      El análisis de Orsat y la eficiencia de combustión.

5. Sistemas de recuperación de Condensados (20 horas)
En este apartado se aprende a dimensionar bombas accionadas por vapor, aire comprimido y electricidad. Se calculan tanques de flasheo y se dimensionan las tuberías de condensado para distintas aplicaciones. Se aprende a diseñar una planta de vapor completa con todos sus componentes. Se estudian los distintos tipos de trampas de vapor y la selección apropiada para cada aplicación.
     5.1.	Caídas de presión en tuberías en tuberías de condensado
     5.2.	Accesorios
     5.3.	Dimensionamientos de tuberías de condensado
     5.4.	Dimensionado de Tanques de revaporizado (flash)
     5.5	Tipos de trampas
     5.6.	Pruebas de trampas
     5.7.	Cálculo Trampas de vapor 
     5.8.	Montaje Trampas de vapor
     5.9. Dimensionado de bombas de condensado accionadas por vapor, aire y     electricidad.
     5.10. Dimensionado de tanques de condensado

6. Ahorro de energía en sistemas de Vapor y Proyectos en Vapor (8 horas)
Se analiza en forma detallada la lista de control para las oportunidades de ahorro de energía en un sistema de vapor; lo cual sirve para establecer un plan de ahorro de energía. Se estudian los proyectos más comunes en Costa Rica para ahorro con el respectivo análisis económico y financiero.

     6.1.   Lista de control de oportunidades de ahorro de energía en sistemas de vapor        
     6.2    Proyectos en vapor. 
     6.3.   Determinar el Costo del Vapor como índice de control de proyectos.
     6.4    Proyecto de recuperación de aguas de condensado.
     6.5. Costeo de fugas en vapor."
MI4209,"1. Introducción General 
          1.1. Mantenimiento que se debe llevar a cabo en sistemas de control  electrónico y detección de fallas en un circuito electrónico.
          1.2. Sistemas analógicos y Sistemas Digitales
               1.2.1.Concepto del transductores 
               1.2.2.Teorema de Nyquist
               1.2.3.Niveles y error de cuantización.
          1.3. Sistemas de numeración base n
          1.4. Códigos.
(2 lecciones)
     2. Álgebra de Boole
          2.1. Postulados de Huntington
          2.2. Teoremas fundamentales.
          2.3. Conectivas lógicas y su tabla de verdad.
          2.4. Reducción de expresiones lógicas mediante álgebra de Boole.
          2.5. Conectivas lógicas que son un conjunto completo en si mismas: NOO y NOY
(3 lección)
     3. Introducción al lenguaje de programación C.
          3.1. Tipo de datos y constantes.
          3.2. Declaración de variables: Bolean, Entero, Flotante, etc.
          3.3. Lectura / Escritura Digitales
          3.4. Lectura / Escritura Analògica
          3.5. Estructuras: IF THEN, SWITCH, FOR, etc
          3.6. Diagrama de flujo de un programa.
          3.7. Creación de funciones.
          3.8. Llamado de librerías.
          3.9. Programación en IDE de
(3 lecciones)
     4. Diseño lógico combinacional.
          4.1. Listas de minterminos y maxterminos.
          4.2. Implementación a dos niveles de compuertas.* 
          4.3. Simplificación de expresiones lógicas:
               4.3.1. Funciones completamente e incompletamente especificadas.
               4.3.2. Mapas de Karnaugh (MK) 2, 3, 4, 5 y 6 variables.
               4.3.3. Generación de un mapa de karnaugh n dimencional.
               4.3.4. Simplificación en un MK.
               4.3.5. Representación de las condiciones no importa y no pueden ocurrir.
               4.3.6. Forma Suma de Productos (SDP) simplificada.
               4.3.7. Forma Producto de Sumas (PDS) simplificada. 
(3 lecciones)
     5. Lógica digital combinacional
          5.1. Multiplexores
          5.2. Decodificadores
(3 lecciones)
6. Circuitos Secuénciales.
          6.1. Modelos de los circuitos secuénciales vrs los combinacionales
          6.2. Máquinas secuénciales 
          6.3. Elementos básicos de los circuitos secuénciales: 
               6.3.1.Biestables, cerrojos (latch) y Flip-Flop.
          6.4. Desplazamientos de Registros
(3 lecciones)
     7. Implementación de circuitos secuénciales.
          7.1. Diagramas escalera de reles (RLL)
               7.1.1.Simbología NEMA ICS 19-2002 (R2016) y Normativas IEC 60617 o INTE 14617
                    7.1.1.1. Temporizadores On-Delay, Off-Delay, On-off-delay.
                    7.1.1.2. Contactor y relevador térmico.
                    7.1.1.3. Interruptores de: presión, temperatura, caudal, nivel, giro, velocidad, posición, fuerza, etc.
               7.1.2. Diagramas unifilares de control y de potencia.
               7.1.3. Ejemplos:
                    7.1.3.1. Inversión de jiro de motor trifásico con enclavamiento.
                    7.1.3.2. Arranque motor estrella –delta
                    7.1.3.3. Arranque motor por auto transformador
                    7.1.3.4. Arranque secuencial de n motores
                    7.1.3.5. Arranque y pare secuencial de n motores.
               7.1.4. Metodologías de diseño con ejemplos complejos.
                    7.1.4.1. Alternador de 2 bombas.
                    7.1.4.2. Secuenciadores.
                    7.1.4.3. Elevador de 3 pisos.
               7.1.5. Herramientas para la prueba de circuitos electromecánicos (CADE-SIMU, Automation Studio, etc)
(6 lecciones)
     8. Arquitectura del PLC
          8.1.1. Estructura del PLC
          8.1.2. Ciclo de PLC
          8.1.3. Diferencias entre el PLC y RLL
          8.1.4. Efectos adversos del tiempo de escaneado en el PLC
          8.1.5. Alambrado de las entradas y salidas del PLC
          8.1.6. Relés Inteligentes
          8.1.7. Alambrado de entradas – salidas
          8.1.8. Programación de Zelio- Alfa- LOGO
(3 lecciones)
     9. Programación de PLC según IEC 61131-3.
          9.1. Especificación de programas por Grafcet según IEC 60848
               9.1.1. Historia del IEC 60848 y su evolución
               9.1.2. Elementos base y reglas de evolución
                    9.1.2.1. Elementos básicos de base
                    9.1.2.2. Mensajes de interpretación
                    9.1.2.3. Reglas de evolución
                    9.1.2.4. Principios complementarios
                    9.1.2.5. Macro etapas y etapas detalle
               9.1.3. Estructuras Básicas
                    9.1.3.1. Divergencia O, Y.
                    9.1.3.2. Convergencia O, Y.
                    9.1.3.3. Saltos hacia delante y hacia atrás.
               9.2. Lenguajes de PLC según IEC 61131-3.
                    9.2.1. Diagrama escalera (LD)
                    9.2.2. Lista de instrucciones (IL)
                    9.2.3. Texto estructurado (ST) 
                    9.2.4. Bloque de funciones (FBD).
                    9.2.5. Gráfica de función secuencial (SFC)
               9.3. Mapeo del SFC a otros lenguajes
               9.4. Metodología de diseño GEMMA con GRAFCET
               9.5. Solución de problemas de automatización.
                    9.5.1. Problema del reactor químico. 
                    9.5.2. Problema de las bandas transportadora.
                    9.5.3. Problema de automatización procesos paralelos
(6 lecciones)"
MI4210,"Laboratorio Nº 1 Conectivas lógicas, compuertas digitales y datos característicos. 
Laboratorio Nº 2 Equivalencias y simplificación de circuitos digitales 
Laboratorio Nº 3 Conjunto de Operaciones Universales NAND y NOR 
Laboratorio Nº 4 Multiplexores, Demultiplexores y Codificadores 
Laboratorio Nº 5 Biestable Set-Reset y Flip-Flops JK, T, D 
Laboratorio Nº 6 Diseño de contadores y desplazadotes 
Laboratorio Nº 7 Elementos de control eléctrico convencional 
Laboratorio Nº 8 Circuitos elementales para el control de motores 
Laboratorio Nº 9 Circuitos Secuenciales Temporizados 
Laboratorio Nº 10 Arranque en Estrella Delta y Auto Tranformador 
Laboratorio Nº 11 Alambrado y programación de un Variador de Frecuencia 
Laboratorio Nº 12 Alambrado y programación de los relés inteligentes 
Laboratorio Nº 13 Programación de Circuitos Lógicos Programables (PLC). I 
Laboratorio Nº 14 Programación de Circuitos Lógicos Programables (PLC). II"
MI4212,"Tipos de instalaciones eléctricas en baja tensión (2 horas) 
      Circuito monofásico trifilar. 
      Circuitos trifásicos. 
Selección de Conductores (8horas) 
      Según su aplicación 
      Según la ampacidad 
      Según la caída de voltaje 
      Según la temperatura de operación y temperatura ambiente. 
      Según el número de Conductores 
      Según se encuentre al aire libre o en canalizaciones 
      Otros criterios 
Cálculo de Circuitos Ramales para diferentes tipos de Cargas Eléctricas (6 horas) 
      Selección de conductores vivos, neutros y conductores de puesta a tierra 
      Factores de demanda 
      Selección de protecciones térmicas y termomagnéticas 
Seguridad en Instalaciones Eléctricas y Puesta a Tierra (4 horas) 
      Tolerancia del ser humano a la electricidad, tiempo y niveles máximos de exposición, el tiempo máximo permitido para el funcionamiento de las protecciones. 
      Puesta a tierra y operación de las protecciones. 
      Puesta a tierras y neutro, conexión según NEC 
      Cálculo del conductor de puesta a tierra y del conductor del electrodo de puesta a tierra 
      Diferentes sistemas de puesta a tierra. 
Dimensionamiento de Alimentadores y acometidas para diferentes tipos de Cargas Eléctricas. (6 horas) 
      Conceptos de carga instalada, carga demandada, factor de carga y manejo de carga. 
      Factores de simultaneidad y diversidad 
      Dimensionamiento de Acometidas (áreas y subterráneas) y Transformadores 
      Selección de conductores vivos, neutros y conductores de puesta a tierra 
      Selección de protecciones térmicas y termomagnéticas 
      Dimensionamiento del transformador y su cargabilidad según IEEE 
      Protección de Transformadores 
Corrección del Factor de Potencia (4 horas) 
      Importancia. 
      Opciones de corrección (instalación de un banco capacitores o capacitor) 
Estudio de Corto Circuito (Cálculo manual) (8 horas) 
      Teoría de la corriente simétrica y asimétrica al corto circuito.
      Métodos para realizar estudios de corto circuito en baja tención: 
      Método de la Impedancia Equivalente. 
      Método de los KVA´s equivalentes. 
Coordinación de protecciones (4 horas) 
      Teoría y conceptos de la respuesta selectiva de las protecciones. 
      Curvas características de las protecciones eléctricas. 
Principios de Luminotecnia y Diseño de Sistemas de Iluminación (8 horas) 
      Teoría y conceptos de luminotecnia. 
      Tipos de luminarias y sus datos técnicos. 
      Métodos de diseño de iluminación: 
      Lúmenes. 
      Cavidades zonales. 
      Punto por punto. 
Calidad de la Energía Eléctrica (2 horas) 
      Niveles de calidad normados por la ARESEP en voltaje, corriente, frecuencia, distorsión armónica, etc. 
      Distorsión armónica, transitorios y métodos de mitigación de sus efectos 
Planos y Especificaciones (2 horas) 
      Simbología. 
      Normativa. 
      Conformación de los planos. 
Exposición y Evaluación de Diseños de Estudiantes (4 horas) 
      Diseños residenciales 
      Diseños comerciales o industriales 
Examen Final (4 horas)"
MI4305,"1. Modelos de Gestión de Mantenimiento.
2. Gestión de Activos según la norma ISO 55000.
3. Análisis del Ciclo de Vida Útil de Sistemas Electromecánicos. 
4. Gestión de la Confiabilidad: Norma INTE/IEC 60300-3-3:2020: Guía de Aplicación. Cálculo del Costo del Ciclo de Vida.
5. Análisis de Causa Raíz según la Norma UNE-EN 62740:2015.
6. Tercerización en la Ingeniería.
7. Desarrollo y Aplicaciones del Cuadro de Mando Integral.
8. Aplicación de Auditorías de Mantenimiento y Sistemas Electromecánicos.
9. Gestión del Riesgo según la norma ISO 31000"
MI4311,"1. Introducción a los modelos cuantitativos.
      Una reseña de los contenidos del curso para la motivación del estudiante en el uso de los modelos cuantitativos en la toma de decisiones. (1 Semana)
2. Repaso de conceptos de probabilidad y aplicaciones.
      Conceptos fundamentales en la aplicación de la probabilidad y su aplicación para modelos más aproximados en las situaciones reales. (1 Semana)
3. Análisis de las decisiones
      La teoría de decisiones como forma analítica y sistemática de enfrentar los problemas y el uso de la lógica en la mejor solución. (1 Semana)
4. Modelos de regresión
      Los análisis de regresión para la compresión en la relación entre las variables y la predicción del valor de una basado en la otra. (1 Semana)
5. Pronósticos
      Desarrollo de pasos específicos para el desarrollo de pronósticos con el fin de minimizar la incertidumbre y lograr las mejores estimaciones para la aplicación futura basado en estimaciones de la demanda. (1 Semana)
6. Modelos del control de inventarios
      Establecimiento de los modelos adecuados para el mantenimiento de un nivel adecuado de inventarios de repuestos y productos con el fin de poder satisfacer la demanda de servicios en calidad y tiempo. (2 Semanas)
7. Modelos de programación lineal por gráficos y por computadora.
      La programación lineal como técnica eficaz de ayuda en la tomar decisiones para una asignación de recursos basado en datos. (2 Semanas)
8. Modelos de transporte y asignación.
      Determinar los modelos de PL aplicados al transporte para su aplicación en la asignación de las unidades de transporte, transbordo y recursos. (1 Semana)
9. Programación entera, programación por metas y programación lineal.
      Desarrollo de otros modelos de programación bajo donde se requieren soluciones específicas para cuando existen varios objetivos, solo se pueden obtener resultados de valores enteros o restricciones no lineales. (2 Semanas)
10. Administración de proyectos
      Uso de modelos PERT/CPM en la administración de proyectos complejos para determinar la ruta crítica y eliminar los retrasos evadiendo o minimizando los efectos de los cuellos de botella. (1 Semana)
11. Modelos de teoría de colas y de líneas de espera.
      Aplicar los modelos de colas y líneas de espera para el mejor nivel de servicio logrando las metas de competitividad propios de organizaciones de clase mundial al menor costo. (1 Semana)
12. Modelado de Simulación con Software.
      El uso de la simulación como herramienta para imitar una situación real con un modelo matemático para no afectar las operaciones en curso de la empresa, usando software computacional. (3 Semanas)."
MI4510,"1. Principios y conceptos generales - 4 horas 
        Historia de la electricidad, principios eléctricos, magnitudes eléctricas, medidas eléctricas, componentes eléctricos básicos. 
2. Circuitos eléctricos básicos - 6 horas
        Circuito serie; circuito paralelo; circuito serie – paralelo; regla división de corriente; regla división de tensión; bobinas y condensadores. 
3. Análisis de circuitos eléctricos - 6 horas 
        Método de mallas; método de nodos; otros métodos de análisis. 
4. Conceptos de corriente alterna - 8 horas 
        Definición y características, representación fasorial, análisis de circuitos en corriente alterna; cálculo de potencia en corriente alterna; sistemas polifásicos. 
5. Sistemas trifásicos - 8 horas 
        Definición, sistemas trifásicos de tensiones, conexión de cargas a un sistema trifásico, potencia en sistemas trifásicos. 
6. Electromagnetismo - 4 horas 
       Origen del electromagnetismo; materiales electromagnéticos, curva de magnetización; inducción electromagnética, Unidades SI, práctica de circuitos magnéticos; circuitos electromagnéticos. 
7. Transformadores - 4 horas 
         Definición y características, principios de funcionamiento, clasificación, tipos, construcción y cálculo 
8. Análisis y conceptos sobre motores - 8 horas 
         Principio de funcionamiento; características, tipos y clasificación; motores de corriente continua; motores en corriente alterna; motores trifásicos; solución a ejercicios prácticos. 
9. Análisis y conceptos sobre generadores - 4 horas 
         Principios de generación eléctrica; generadores de CA y CC; solución a ejercicios prácticos. 
10. Conceptos sobre Control - 4 horas 
11. Conceptos de control eléctrico; sensores y actuadores."
MI5135,"1. Introducción, Definiciones. (4 horas)

2. Aire, Contaminación en espacios cerrados y síndrome del edificio enfermo (4 horas)

3. Fuentes de contaminantes del aire y propiedades de las partículas (4 horas)

4. Confort y calidad del aire. (4 horas)

5. Legislación y normativas. (4 horas)

6. Ventilación. (4 horas) 

7. Ventiladores, clasificación de ventiladores, curvas características, leyes físicas, selección. (4 horas)

8. Flujo de aire en conducciones (4 horas)

9. Ruido en conducciones de aire. (4 horas)

10. Diseño de sistemas de ventilación. (4 horas)

11. Ventilación Localizada (4 horas)

12. Diseño de campanas de extracción. (4 horas)

13. Filtros y Elementos de depuración. (4 horas
  
14. Ventilación pasiva. (4 horas)

15. Sistemas de medición, balances y mantenimiento de sistemas de ventilación (4 horas)

16. Presupuestos de proyectos de ventilación (4 horas

17. Presentación de proyectos. (4 horas)"
MI5152,"Introducción. Calidad de aire en edificios. Fundamentos de ventilación (Ventiladores) (8 horas)

Rejillas, Difusores y Filtros. Carga Térmica (8 horas)

Cálculo de la carga de refrigeración. Psicrometría (8 horas)

Distribución de Aire y Tuberías. Sistemas de Conductos para Distribución de aire (8 horas)

Ciclo de Refrigeración. Sistemas y equipos para climatización. (8 horas)

Refrigerantes. Climatización Pasiva. Temas especiales (8 horas)"
